WEEK,INDUSTRY,REGION,WAPP,WAPP_NEW,WAPP_RESURRECT,WAPP_CHURN,WEEKLY_REVISED
21/09/20,product_roadmap,EMEA,855,22,142,144,9/21/2020
21/09/20,generic,LATAM,10,0,5,4,9/21/2020
21/09/20,service_management,LATAM,50,23,3,5,9/21/2020
21/09/20,client_projects,APAC,"2,459",59,339,424,9/21/2020
21/09/20,hr,LATAM,188,4,21,30,9/21/2020
21/09/20,team_work,NA,72,1,11,11,9/21/2020
21/09/20,marketing,LATAM,"3,663",214,355,595,9/21/2020
21/09/20,event_planning,EMEA,42,0,12,12,9/21/2020
21/09/20,construction,NA,327,75,40,50,9/21/2020
21/09/20,virality_form,ANZ,24,1,9,8,9/21/2020
21/09/20,it_service_desk,LATAM,12,0,1,2,9/21/2020
21/09/20,marketing,NA,"15,149",762,"2,106","2,619",9/21/2020
21/09/20,other,APAC,767,52,145,206,9/21/2020
21/09/20,tech,EMEA,"6,395",319,"1,118","1,315",9/21/2020
21/09/20,gantt,EMEA,17,5,4,10,9/21/2020
21/09/20,virality_broadcast,LATAM,13,0,2,1,9/21/2020
21/09/20,internal_projects,,6,0,5,4,9/21/2020
21/09/20,service_management,APAC,15,2,5,-2,9/21/2020
21/09/20,construction,APAC,12,3,5,10,9/21/2020
21/09/20,tech,ANZ,786,30,113,145,9/21/2020
21/09/20,,LATAM,"16,063",380,"2,271","2,467",9/21/2020
21/09/20,team_work,ANZ,15,0,0,3,9/21/2020
21/09/20,service_management,NA,151,15,20,30,9/21/2020
21/09/20,time_tracking,EMEA,24,0,3,3,9/21/2020
21/09/20,real_estate,LATAM,45,14,4,13,9/21/2020
21/09/20,client_projects,NA,"29,606",673,"4,333","4,992",9/21/2020
21/09/20,team_work,APAC,14,1,3,5,9/21/2020
21/09/20,crm,LATAM,"2,801",118,375,461,9/21/2020
21/09/20,client_projects,EMEA,"19,947",553,"3,026","3,402",9/21/2020
21/09/20,virality_broadcast,EMEA,7,0,0,1,9/21/2020
21/09/20,calendar_planning,ANZ,9,0,0,0,9/21/2020
21/09/20,project_management,EMEA,"4,054",797,558,852,9/21/2020
21/09/20,construction,LATAM,216,41,24,64,9/21/2020
21/09/20,internal_projects,ANZ,"6,178",178,"1,153","1,446",9/21/2020
21/09/20,hr,APAC,142,13,20,54,9/21/2020
21/09/20,hr,ANZ,121,7,24,21,9/21/2020
21/09/20,tasks_management,EMEA,20,1,2,1,9/21/2020
21/09/20,generic,EMEA,84,5,24,29,9/21/2020
21/09/20,orders,NA,"5,671",193,647,779,9/21/2020
21/09/20,todos,EMEA,"16,099",824,"2,552","3,077",9/21/2020
21/09/20,crm,ANZ,"1,620",67,219,272,9/21/2020
21/09/20,creative,EMEA,88,2,12,16,9/21/2020
21/09/20,construction,ANZ,66,24,6,26,9/21/2020
21/09/20,orders,ANZ,877,17,90,97,9/21/2020
21/09/20,crm,NA,"9,703",461,"1,385","1,754",9/21/2020
21/09/20,communication,NA,45,4,12,12,9/21/2020
21/09/20,communication,EMEA,61,4,21,24,9/21/2020
21/09/20,generic,ANZ,5,0,3,6,9/21/2020
21/09/20,internal_projects,APAC,"4,161",106,664,856,9/21/2020
21/09/20,orders,LATAM,"1,009",45,142,171,9/21/2020
21/09/20,supply_chain,EMEA,43,0,4,4,9/21/2020
21/09/20,real_estate,NA,325,72,18,28,9/21/2020
21/09/20,gantt,NA,72,11,10,18,9/21/2020
21/09/20,time_management,LATAM,6,0,1,1,9/21/2020
21/09/20,time_management,APAC,3,0,1,1,9/21/2020
21/09/20,todos,,3,0,0,0,9/21/2020
21/09/20,hr,NA,"1,014",59,153,198,9/21/2020
21/09/20,calendar_planning,LATAM,13,2,8,5,9/21/2020
21/09/20,orders,EMEA,"3,303",106,354,459,9/21/2020
21/09/20,,,216,2,43,33,9/21/2020
21/09/20,generic,APAC,1,0,0,0,9/21/2020
21/09/20,real_estate,EMEA,122,35,11,24,9/21/2020
21/09/20,form,EMEA,1,0,0,0,9/21/2020
21/09/20,time_management,NA,338,7,50,59,9/21/2020
21/09/20,tasks_management,APAC,0,0,1,2,9/21/2020
21/09/20,calendar_planning,EMEA,54,0,5,4,9/21/2020
21/09/20,generic,NA,60,2,15,17,9/21/2020
21/09/20,real_estate,ANZ,17,1,0,-7,9/21/2020
21/09/20,tasks_management,ANZ,2,0,1,0,9/21/2020
21/09/20,marketing_startup,NA,52,3,3,10,9/21/2020
21/09/20,creative,NA,129,0,17,13,9/21/2020
21/09/20,time_tracking,APAC,6,0,0,0,9/21/2020
21/09/20,creative,ANZ,6,0,0,1,9/21/2020
21/09/20,other,NA,"4,078",235,680,838,9/21/2020
21/09/20,supply_chain,NA,179,3,26,35,9/21/2020
21/09/20,todos,LATAM,"5,566",372,843,"1,135",9/21/2020
21/09/20,other,LATAM,"1,203",61,160,215,9/21/2020
21/09/20,other,ANZ,621,42,83,111,9/21/2020
21/09/20,internal_projects,LATAM,"9,051",303,"1,493","1,696",9/21/2020
21/09/20,,APAC,"5,138",130,759,900,9/21/2020
21/09/20,virality_broadcast,NA,22,0,9,16,9/21/2020
21/09/20,education_general,EMEA,2,2,0,0,9/21/2020
21/09/20,virality_form,LATAM,33,0,2,4,9/21/2020
21/09/20,todos,APAC,"2,007",80,261,319,9/21/2020
21/09/20,hr,EMEA,599,44,106,146,9/21/2020
21/09/20,,EMEA,"59,611","1,205","9,948","10,611",9/21/2020
21/09/20,marketing,ANZ,"1,625",100,254,330,9/21/2020
21/09/20,education_general,NA,9,3,1,0,9/21/2020
21/09/20,virality_form,APAC,152,23,30,47,9/21/2020
21/09/20,creative,LATAM,8,0,1,4,9/21/2020
21/09/20,time_tracking,NA,21,0,2,1,9/21/2020
21/09/20,event_planning,NA,35,2,9,9,9/21/2020
21/09/20,communication,ANZ,12,0,0,2,9/21/2020
21/09/20,product_roadmap,APAC,33,0,13,15,9/21/2020
21/09/20,project_management,APAC,"1,121",202,88,173,9/21/2020
21/09/20,marketing_startup,LATAM,21,0,3,3,9/21/2020
21/09/20,gantt,ANZ,0,0,0,1,9/21/2020
21/09/20,internal_projects,EMEA,"29,969",902,"5,826","6,441",9/21/2020
21/09/20,marketing,EMEA,"8,063",488,"1,107","1,478",9/21/2020
21/09/20,form,ANZ,2,0,0,0,9/21/2020
21/09/20,tech,NA,"8,118",418,"1,506","1,906",9/21/2020
21/09/20,time_management,EMEA,181,6,31,31,9/21/2020
21/09/20,,ANZ,"12,871",352,"1,849","2,110",9/21/2020
21/09/20,,NA,"75,441","1,691","11,505","13,150",9/21/2020
21/09/20,construction,EMEA,133,33,10,29,9/21/2020
21/09/20,other,EMEA,"2,662",186,444,540,9/21/2020
21/09/20,team_work,EMEA,151,0,15,16,9/21/2020
21/09/20,internal_projects,NA,"52,289","1,747","9,392","10,904",9/21/2020
21/09/20,it_service_desk,NA,21,2,5,4,9/21/2020
21/09/20,tech,APAC,"1,023",37,161,186,9/21/2020
21/09/20,marketing,APAC,"1,128",54,119,188,9/21/2020
21/09/20,service_management,EMEA,150,49,14,45,9/21/2020
21/09/20,supply_chain,ANZ,4,0,0,0,9/21/2020
21/09/20,product_roadmap,NA,934,15,167,160,9/21/2020
21/09/20,time_management,ANZ,51,1,14,9,9/21/2020
21/09/20,project_management,ANZ,917,280,122,298,9/21/2020
21/09/20,client_projects,LATAM,"5,978",166,770,899,9/21/2020
21/09/20,tech,LATAM,"1,115",31,159,210,9/21/2020
21/09/20,service_management,ANZ,49,15,3,2,9/21/2020
21/09/20,crm,APAC,"1,240",73,157,190,9/21/2020
21/09/20,event_planning,ANZ,20,0,5,6,9/21/2020
21/09/20,supply_chain,LATAM,24,0,3,3,9/21/2020
21/09/20,product_roadmap,ANZ,94,2,14,20,9/21/2020
21/09/20,supply_chain,APAC,1,0,0,2,9/21/2020
21/09/20,form,NA,13,1,0,-7,9/21/2020
21/09/20,tasks_management,NA,39,1,8,11,9/21/2020
21/09/20,virality_form,NA,40,0,13,15,9/21/2020
28/09/20,construction,LATAM,230,27,30,43,9/28/2020
28/09/20,service_management,ANZ,56,11,3,7,9/28/2020
28/09/20,crm,APAC,"1,233",49,124,180,9/28/2020
28/09/20,communication,NA,45,2,8,10,9/28/2020
28/09/20,other,EMEA,"2,690",204,462,638,9/28/2020
28/09/20,,ANZ,"12,694",285,"1,764","2,226",9/28/2020
28/09/20,crm,NA,"9,746",524,"1,446","1,927",9/28/2020
28/09/20,project_management,EMEA,"4,523",983,658,"1,172",9/28/2020
28/09/20,tasks_management,NA,39,1,12,13,9/28/2020
28/09/20,calendar_planning,EMEA,52,0,5,7,9/28/2020
28/09/20,form,ANZ,2,0,0,0,9/28/2020
28/09/20,generic,NA,64,1,10,7,9/28/2020
28/09/20,service_management,EMEA,201,49,17,15,9/28/2020
28/09/20,creative,EMEA,93,1,13,9,9/28/2020
28/09/20,project_management,ANZ,"1,071",211,133,190,9/28/2020
28/09/20,todos,LATAM,"5,791",287,860,922,9/28/2020
28/09/20,todos,EMEA,"16,309",852,"2,694","3,336",9/28/2020
28/09/20,generic,EMEA,95,3,23,15,9/28/2020
28/09/20,product_roadmap,NA,931,31,124,158,9/28/2020
28/09/20,virality_form,EMEA,179,7,54,86,9/28/2020
28/09/20,virality_form,NA,39,0,8,9,9/28/2020
28/09/20,real_estate,LATAM,53,8,2,2,9/28/2020
28/09/20,time_tracking,EMEA,23,1,2,4,9/28/2020
28/09/20,event_planning,ANZ,14,0,2,8,9/28/2020
28/09/20,service_management,NA,164,38,18,43,9/28/2020
28/09/20,tech,LATAM,"1,119",43,130,169,9/28/2020
28/09/20,,LATAM,"16,335",353,"2,182","2,263",9/28/2020
28/09/20,tech,ANZ,792,35,129,158,9/28/2020
28/09/20,client_projects,LATAM,"6,025",150,751,854,9/28/2020
28/09/20,internal_projects,,7,0,3,2,9/28/2020
28/09/20,supply_chain,ANZ,4,0,0,0,9/28/2020
28/09/20,tech,EMEA,"6,547",260,"1,088","1,196",9/28/2020
28/09/20,it_service_desk,NA,17,1,4,9,9/28/2020
28/09/20,internal_projects,NA,"52,677","1,619","9,643","10,874",9/28/2020
28/09/20,virality_form,ANZ,24,0,2,2,9/28/2020
28/09/20,construction,NA,390,135,52,124,9/28/2020
28/09/20,team_work,EMEA,148,3,21,27,9/28/2020
28/09/20,generic,LATAM,12,0,1,-1,9/28/2020
28/09/20,virality_form,APAC,187,13,31,9,9/28/2020
28/09/20,time_tracking,NA,20,0,3,4,9/28/2020
28/09/20,time_management,APAC,3,0,0,0,9/28/2020
28/09/20,internal_projects,EMEA,"30,124",958,"6,098","6,901",9/28/2020
28/09/20,orders,LATAM,"1,066",46,114,103,9/28/2020
28/09/20,marketing,EMEA,"8,251",646,"1,327","1,785",9/28/2020
28/09/20,service_management,APAC,19,1,0,-3,9/28/2020
28/09/20,service_management,LATAM,63,5,2,-6,9/28/2020
28/09/20,creative,LATAM,11,0,4,1,9/28/2020
28/09/20,supply_chain,NA,178,3,16,20,9/28/2020
28/09/20,project_management,LATAM,"1,856",304,215,330,9/28/2020
28/09/20,other,ANZ,619,29,90,121,9/28/2020
28/09/20,todos,ANZ,"4,222",194,595,739,9/28/2020
28/09/20,todos,APAC,"2,039",147,293,408,9/28/2020
28/09/20,crm,EMEA,"7,960",372,"1,150","1,391",9/28/2020
28/09/20,client_projects,ANZ,"4,562",133,608,721,9/28/2020
28/09/20,calendar_planning,NA,0,0,0,0,9/28/2020
28/09/20,communication,EMEA,60,0,18,19,9/28/2020
28/09/20,,NA,"75,849","1,563","11,823","12,978",9/28/2020
28/09/20,client_projects,EMEA,"20,053",590,"2,962","3,446",9/28/2020
28/09/20,hr,EMEA,621,53,111,142,9/28/2020
28/09/20,construction,ANZ,81,9,9,3,9/28/2020
28/09/20,marketing_startup,NA,51,0,10,11,9/28/2020
28/09/20,virality_form,LATAM,30,1,6,10,9/28/2020
28/09/20,orders,ANZ,865,22,73,107,9/28/2020
28/09/20,education_general,EMEA,2,0,0,0,9/28/2020
28/09/20,virality_broadcast,EMEA,8,1,2,2,9/28/2020
28/09/20,virality_broadcast,NA,21,0,2,3,9/28/2020
28/09/20,it_service_desk,EMEA,4,0,0,1,9/28/2020
28/09/20,marketing_startup,EMEA,80,7,9,11,9/28/2020
28/09/20,other,NA,"4,101",260,712,949,9/28/2020
28/09/20,creative,ANZ,5,0,1,2,9/28/2020
28/09/20,generic,ANZ,6,0,0,-1,9/28/2020
28/09/20,time_tracking,APAC,6,0,0,0,9/28/2020
28/09/20,project_management,NA,"7,949","1,523","1,131","1,889",9/28/2020
28/09/20,hr,NA,"1,049",98,155,218,9/28/2020
28/09/20,time_management,EMEA,189,4,24,20,9/28/2020
28/09/20,product_roadmap,ANZ,95,2,21,22,9/28/2020
28/09/20,tech,NA,"8,205",357,"1,450","1,720",9/28/2020
28/09/20,communication,APAC,2,0,1,-1,9/28/2020
28/09/20,orders,EMEA,"3,335",148,444,560,9/28/2020
28/09/20,crm,ANZ,"1,643",78,200,255,9/28/2020
28/09/20,hr,ANZ,128,13,17,23,9/28/2020
28/09/20,virality_broadcast,LATAM,14,0,2,1,9/28/2020
28/09/20,team_work,ANZ,15,1,2,3,9/28/2020
28/09/20,gantt,EMEA,24,18,1,12,9/28/2020
28/09/20,tasks_management,EMEA,17,1,3,7,9/28/2020
28/09/20,hr,APAC,160,6,30,18,9/28/2020
28/09/20,other,APAC,724,31,139,213,9/28/2020
28/09/20,marketing,NA,"15,250",752,"2,255","2,906",9/28/2020
28/09/20,crm,LATAM,"2,790",144,360,515,9/28/2020
28/09/20,it_service_desk,LATAM,12,0,1,1,9/28/2020
28/09/20,internal_projects,ANZ,"6,102",167,"1,182","1,425",9/28/2020
28/09/20,calendar_planning,LATAM,13,0,1,1,9/28/2020
28/09/20,event_planning,EMEA,34,0,8,16,9/28/2020
28/09/20,client_projects,NA,"29,681",737,"4,364","5,026",9/28/2020
28/09/20,internal_projects,LATAM,"9,074",265,"1,428","1,670",9/28/2020
28/09/20,team_work,APAC,13,0,3,4,9/28/2020
28/09/20,real_estate,ANZ,19,3,1,2,9/28/2020
28/09/20,marketing,APAC,"1,063",26,122,213,9/28/2020
28/09/20,tasks_management,ANZ,2,0,1,1,9/28/2020
28/09/20,calendar_planning,ANZ,8,0,0,1,9/28/2020
28/09/20,orders,NA,"5,728",187,650,780,9/28/2020
28/09/20,time_management,ANZ,54,1,8,6,9/28/2020
28/09/20,communication,ANZ,12,0,1,1,9/28/2020
28/09/20,tasks_management,APAC,0,0,0,0,9/28/2020
28/09/20,creative,NA,120,1,5,15,9/28/2020
28/09/20,hr,LATAM,195,13,23,29,9/28/2020
28/09/20,tech,APAC,939,15,136,235,9/28/2020
28/09/20,team_work,LATAM,0,0,1,1,9/28/2020
28/09/20,team_work,NA,64,0,8,16,9/28/2020
28/09/20,construction,EMEA,156,60,11,48,9/28/2020
28/09/20,,EMEA,"59,926","1,324","10,277","11,286",9/28/2020
28/09/20,marketing,LATAM,"3,761",199,379,480,9/28/2020
28/09/20,time_management,LATAM,5,1,4,6,9/28/2020
28/09/20,product_roadmap,EMEA,875,30,139,149,9/28/2020
28/09/20,orders,APAC,410,17,38,52,9/28/2020
28/09/20,supply_chain,EMEA,43,1,3,4,9/28/2020
28/09/20,marketing_startup,LATAM,19,0,4,6,9/28/2020
28/09/20,project_management,APAC,"1,192",140,103,172,9/28/2020
28/09/20,education_general,NA,10,3,4,6,9/28/2020
28/09/20,real_estate,NA,337,53,45,86,9/28/2020
28/09/20,todos,NA,"26,168","1,505","4,292","5,500",9/28/2020
28/09/20,event_planning,NA,37,3,6,7,9/28/2020
28/09/20,gantt,NA,84,19,8,15,9/28/2020
28/09/20,product_roadmap,LATAM,97,0,14,15,9/28/2020
28/09/20,marketing,ANZ,"1,682",83,197,223,9/28/2020
28/09/20,internal_projects,APAC,"4,111",94,672,816,9/28/2020
28/09/20,product_roadmap,APAC,29,0,3,7,9/28/2020
28/09/20,other,LATAM,"1,275",83,155,166,9/28/2020
28/09/20,crm,,3,0,2,3,9/28/2020
28/09/20,generic,APAC,1,0,0,0,9/28/2020
28/09/20,supply_chain,APAC,1,0,1,1,9/28/2020
28/09/20,construction,APAC,12,0,3,3,9/28/2020
28/09/20,real_estate,EMEA,153,63,16,48,9/28/2020
28/09/20,,,215,2,42,45,9/28/2020
28/09/20,supply_chain,LATAM,23,0,3,4,9/28/2020
28/09/20,,APAC,"4,898",106,664,"1,010",9/28/2020
28/09/20,todos,,2,0,0,1,9/28/2020
28/09/20,form,EMEA,1,0,0,0,9/28/2020
28/09/20,it_service_deck,EMEA,1,1,0,0,9/28/2020
28/09/20,form,NA,12,8,1,10,9/28/2020
28/09/20,client_projects,APAC,"2,432",83,312,422,9/28/2020
28/09/20,time_management,NA,342,5,56,57,9/28/2020
28/09/20,real_estate,APAC,16,7,1,5,9/28/2020
5/10/2020,client_projects,APAC,"2,399",58,405,496,10/5/2020
5/10/2020,internal_projects,ANZ,"6,048",220,"1,386","1,660",10/5/2020
5/10/2020,calendar_planning,NA,0,0,1,1,10/5/2020
5/10/2020,construction,LATAM,231,22,26,47,10/5/2020
5/10/2020,project_management,EMEA,"5,240","1,039",653,975,10/5/2020
5/10/2020,calendar_planning,ANZ,8,0,2,2,10/5/2020
5/10/2020,marketing_startup,LATAM,21,0,5,3,10/5/2020
5/10/2020,virality_broadcast,EMEA,7,0,0,1,10/5/2020
5/10/2020,,EMEA,"60,227","1,429","9,608","10,736",10/5/2020
5/10/2020,client_projects,LATAM,"5,897",131,751,"1,010",10/5/2020
5/10/2020,event_planning,ANZ,14,0,7,7,10/5/2020
5/10/2020,virality_form,NA,38,3,11,15,10/5/2020
5/10/2020,product_roadmap,ANZ,95,3,20,23,10/5/2020
5/10/2020,service_management,LATAM,61,4,4,10,10/5/2020
5/10/2020,supply_chain,APAC,2,0,0,-1,10/5/2020
5/10/2020,hr,LATAM,209,16,19,21,10/5/2020
5/10/2020,calendar_planning,LATAM,12,0,5,6,10/5/2020
5/10/2020,orders,EMEA,"3,450",160,433,478,10/5/2020
5/10/2020,internal_projects,APAC,"4,215",122,764,782,10/5/2020
5/10/2020,generic,APAC,1,0,0,0,10/5/2020
5/10/2020,real_estate,EMEA,197,31,18,5,10/5/2020
5/10/2020,form,EMEA,1,0,0,0,10/5/2020
5/10/2020,time_management,NA,333,8,44,61,10/5/2020
5/10/2020,tasks_management,APAC,0,0,0,0,10/5/2020
5/10/2020,calendar_planning,EMEA,53,0,4,3,10/5/2020
5/10/2020,hr,NA,"1,103",101,162,209,10/5/2020
5/10/2020,team_work,NA,59,0,11,16,10/5/2020
5/10/2020,service_management,APAC,17,11,1,14,10/5/2020
5/10/2020,orders,LATAM,"1,044",39,109,170,10/5/2020
5/10/2020,supply_chain,EMEA,44,0,4,3,10/5/2020
5/10/2020,real_estate,NA,385,114,33,99,10/5/2020
5/10/2020,gantt,NA,92,28,14,34,10/5/2020
5/10/2020,time_management,LATAM,9,4,0,0,10/5/2020
5/10/2020,time_management,APAC,1,0,1,3,10/5/2020
5/10/2020,todos,,2,0,1,1,10/5/2020
5/10/2020,tasks_management,ANZ,1,0,1,2,10/5/2020
5/10/2020,hr,ANZ,126,13,25,40,10/5/2020
5/10/2020,tasks_management,EMEA,17,0,3,3,10/5/2020
5/10/2020,generic,EMEA,92,6,22,31,10/5/2020
5/10/2020,crm,LATAM,"2,820",190,345,505,10/5/2020
5/10/2020,todos,EMEA,"16,983",944,"2,560","2,830",10/5/2020
5/10/2020,crm,ANZ,"1,628",91,256,362,10/5/2020
5/10/2020,creative,EMEA,92,0,9,10,10/5/2020
5/10/2020,generic,NA,66,2,17,17,10/5/2020
5/10/2020,real_estate,ANZ,20,6,1,6,10/5/2020
5/10/2020,hr,APAC,166,8,30,32,10/5/2020
5/10/2020,orders,NA,"5,727",173,597,771,10/5/2020
5/10/2020,client_projects,EMEA,"20,171",575,"2,924","3,381",10/5/2020
5/10/2020,construction,ANZ,82,15,11,25,10/5/2020
5/10/2020,orders,ANZ,883,40,121,143,10/5/2020
5/10/2020,crm,NA,"9,890",498,"1,488","1,842",10/5/2020
5/10/2020,communication,NA,48,2,8,7,10/5/2020
5/10/2020,communication,EMEA,62,2,9,9,10/5/2020
5/10/2020,generic,ANZ,4,0,1,3,10/5/2020
5/10/2020,marketing,EMEA,"8,794",576,"1,247","1,280",10/5/2020
5/10/2020,form,NA,18,3,1,-2,10/5/2020
5/10/2020,crm,APAC,"1,260",53,212,238,10/5/2020
5/10/2020,,APAC,"4,905",166,"1,003","1,162",10/5/2020
5/10/2020,,,212,2,44,49,10/5/2020
5/10/2020,construction,APAC,14,11,3,12,10/5/2020
5/10/2020,tech,ANZ,790,63,167,232,10/5/2020
5/10/2020,,LATAM,"16,186",310,"1,988","2,447",10/5/2020
5/10/2020,product_roadmap,APAC,31,0,8,6,10/5/2020
5/10/2020,marketing,ANZ,"1,691",91,270,352,10/5/2020
5/10/2020,gantt,ANZ,3,3,0,0,10/5/2020
5/10/2020,internal_projects,EMEA,"30,840","1,148","5,833","6,265",10/5/2020
5/10/2020,tasks_management,NA,40,1,9,9,10/5/2020
5/10/2020,tech,NA,"8,162",372,"1,467","1,882",10/5/2020
5/10/2020,time_management,EMEA,184,1,36,42,10/5/2020
5/10/2020,,ANZ,"12,644",252,"2,172","2,474",10/5/2020
5/10/2020,time_tracking,APAC,6,0,0,0,10/5/2020
5/10/2020,creative,ANZ,5,0,3,3,10/5/2020
5/10/2020,other,NA,"4,262",216,681,736,10/5/2020
5/10/2020,supply_chain,NA,165,4,21,38,10/5/2020
5/10/2020,other,ANZ,634,38,100,123,10/5/2020
5/10/2020,virality_broadcast,NA,20,0,8,9,10/5/2020
5/10/2020,education_general,EMEA,0,0,1,3,10/5/2020
5/10/2020,virality_form,APAC,185,7,36,45,10/5/2020
5/10/2020,marketing_startup,NA,54,4,8,9,10/5/2020
5/10/2020,other,LATAM,"1,272",67,171,241,10/5/2020
5/10/2020,it_service_deck,EMEA,2,1,0,0,10/5/2020
5/10/2020,todos,LATAM,"5,893",303,855,"1,056",10/5/2020
5/10/2020,creative,NA,121,2,16,17,10/5/2020
5/10/2020,form,ANZ,2,0,0,0,10/5/2020
5/10/2020,project_management,APAC,"1,273",238,208,365,10/5/2020
5/10/2020,event_planning,NA,38,0,10,9,10/5/2020
5/10/2020,creative,LATAM,8,0,1,4,10/5/2020
5/10/2020,education_general,NA,10,1,1,2,10/5/2020
5/10/2020,virality_form,LATAM,27,1,1,5,10/5/2020
5/10/2020,time_tracking,NA,19,0,6,7,10/5/2020
5/10/2020,communication,ANZ,11,0,0,1,10/5/2020
5/10/2020,marketing,LATAM,"3,841",220,413,553,10/5/2020
5/10/2020,construction,EMEA,202,56,12,22,10/5/2020
5/10/2020,other,EMEA,"2,845",178,483,506,10/5/2020
5/10/2020,tech,APAC,960,40,216,235,10/5/2020
5/10/2020,service_management,EMEA,225,47,18,41,10/5/2020
5/10/2020,project_management,ANZ,"1,142",182,211,322,10/5/2020
5/10/2020,service_management,ANZ,60,10,4,10,10/5/2020
5/10/2020,supply_chain,LATAM,24,1,1,1,10/5/2020
5/10/2020,project_management,NA,"8,963","1,601","1,281","1,868",10/5/2020
5/10/2020,team_work,ANZ,16,0,4,3,10/5/2020
5/10/2020,service_management,NA,196,30,20,18,10/5/2020
5/10/2020,time_tracking,EMEA,24,0,2,1,10/5/2020
5/10/2020,real_estate,LATAM,56,3,5,5,10/5/2020
5/10/2020,client_projects,NA,"29,618",679,"4,285","5,027",10/5/2020
5/10/2020,team_work,APAC,15,1,6,5,10/5/2020
5/10/2020,virality_form,EMEA,173,8,43,57,10/5/2020
5/10/2020,marketing_startup,EMEA,83,3,9,9,10/5/2020
5/10/2020,client_projects,ANZ,"4,538",117,706,847,10/5/2020
5/10/2020,crm,EMEA,"8,234",459,"1,203","1,388",10/5/2020
5/10/2020,it_service_desk,EMEA,4,0,0,0,10/5/2020
5/10/2020,internal_projects,,8,0,1,0,10/5/2020
5/10/2020,communication,APAC,2,0,0,0,10/5/2020
5/10/2020,crm,,5,1,4,3,10/5/2020
5/10/2020,product_roadmap,LATAM,105,0,11,3,10/5/2020
5/10/2020,real_estate,APAC,23,1,0,-6,10/5/2020
5/10/2020,todos,ANZ,"4,215",192,709,908,10/5/2020
5/10/2020,team_work,LATAM,1,0,0,-1,10/5/2020
5/10/2020,project_management,LATAM,"2,000",397,238,491,10/5/2020
5/10/2020,orders,APAC,421,32,55,76,10/5/2020
5/10/2020,todos,NA,"26,899","1,377","4,296","4,942",10/5/2020
5/10/2020,product_roadmap,EMEA,902,32,138,143,10/5/2020
5/10/2020,team_work,EMEA,154,0,15,9,10/5/2020
5/10/2020,todos,APAC,"2,127",134,362,408,10/5/2020
5/10/2020,hr,EMEA,660,48,94,103,10/5/2020
5/10/2020,tech,LATAM,"1,123",70,139,205,10/5/2020
5/10/2020,,NA,"76,017","1,731","11,656","13,219",10/5/2020
